Observador,Cuenca,Celda,Punto,Fecha,Hora inicio,Hora final,Especie,Individuos,Distancia,Tipo de registro,Habitat
JUAN,Guacaica,1060,7,17-Jun,8:26,8:36,Columbina talpacoti,4,14.8,visual,PO
JUAN,Guacaica,1060,7,17-Jun,8:26,8:36,Molothrus bonariensis,1,24.3,visual,BC
JUAN,Guacaica,1060,7,17-Jun,8:26,8:36,Myiozetetes cayanensis,1,,Auditivo,NA
JUAN,Guacaica,1060,7,17-Jun,8:26,8:36,Tangara gyrola,1,20.7,visual,BC
JUAN,Guacaica,1060,7,17-Jun,8:26,8:36,Thraupis episcopus,2,21.4,visual,BC
JUAN,Guacaica,1060,6,17-Jun,8:45,8:55,Spinus psaltria,1,8.6,visual,OC
JUAN,Guacaica,1060,6,17-Jun,8:45,8:55,Stilpnia heinei,2,12.1,visual,BNC
JUAN,Guacaica,1060,6,17-Jun,8:45,8:55,Tyrannus melancholicus,1,13.5,visual,BNC
JUAN,Guacaica,1060,6,17-Jun,8:45,8:55,Volatinia jacarina,1,7.2,visual,OC
JUAN,Guacaica,1060,5,17-Jun,9:07,9:17,Crotophaga ani,2,,Auditivo,NA
JUAN,Guacaica,1060,5,17-Jun,9:07,9:17,Pionus chalcopterus,4,,vuelo,NA
JUAN,Guacaica,1060,5,17-Jun,9:07,9:17,Stelgidopteryx ruficollis,1,,vuelo,NA
JUAN,Guacaica,1060,5,17-Jun,9:07,9:17,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guacaica,1060,12,17-Jun,9:23,9:33,Melanerpes formicivorus,2,18,visual,BNC
JUAN,Guacaica,1060,12,17-Jun,9:23,9:33,Sayornis nigricans,1,22.8,visual,PO
JUAN,Guacaica,1060,12,17-Jun,9:23,9:33,Stelgidopteryx ruficollis,2,,vuelo,NA
JUAN,Guacaica,1060,12,17-Jun,9:23,9:33,Tyrannus melancholicus,1,32.4,visual,BNC
JUAN,Guacaica,1060,4,17-Jun,9:38,9:48,Momotus aequatorialis,1,13.3,visual,BNC
JUAN,Guacaica,1060,4,17-Jun,9:38,9:48,Patagioenas fasciata,1,,vuelo,NA
JUAN,Guacaica,1060,4,17-Jun,9:38,9:48,Stilpnia heinei,1,12,visual,BNC
JUAN,Guacaica,1060,4,17-Jun,9:38,9:48,Tyrannus melancholicus,1,38.2,visual,BNC
SANTIAGO,Guacaica,1060,4,17-Jun,6:10,6:20,Setophaga pitiayumi,1,25.8,Visual,BNC
SANTIAGO,Guacaica,1060,4,17-Jun,6:10,6:20,Pachyramphus polychopterus,1,,Auditivo,NA
SANTIAGO,Guacaica,1060,4,17-Jun,6:10,6:20,Ortalis columbiana,2,29.6,Visual,NA
SANTIAGO,Guacaica,1060,4,17-Jun,6:10,6:20,Turdus ignobilis,1,85.3,Visual,BNC
SANTIAGO,Guacaica,1060,4,17-Jun,6:10,6:20,Troglodytes aedon,2,,Auditivo,AD
SANTIAGO,Guacaica,1060,4,17-Jun,6:10,6:20,Vanellus chilensis,1,,Vuelo,NA
SANTIAGO,Guacaica,1060,4,17-Jun,6:10,6:20,Amazilia tzacatl,1,8.9,visual,AD
SANTIAGO,Guacaica,1060,4,17-Jun,6:10,6:20,Stilpnia vitriolina,1,4.9,Visual,AD
SANTIAGO,Guacaica,1060,12,17-Jun,6:32,6:42,Melanerpes formicivorus,2,45.2,Visual,BNC
SANTIAGO,Guacaica,1060,12,17-Jun,6:32,6:42,Sayornis nigricans,1,24.1,Visual,PO
SANTIAGO,Guacaica,1060,12,17-Jun,6:32,6:42,Momotus aequatorialis,1,18.4,Visual,BNC
SANTIAGO,Guacaica,1060,12,17-Jun,6:32,6:42,Stelgidopteryx ruficollis,3,,Vuelo,NA
SANTIAGO,Guacaica,1060,12,17-Jun,6:32,6:42,Cyanocorax affinis,5,35.4,Visual,BNC
SANTIAGO,Guacaica,1060,12,17-Jun,6:32,6:42,Bubulcus ibis,2,,Vuelo,NA
SANTIAGO,Guacaica,1060,12,17-Jun,6:32,6:42,Phimosus infuscatus,1,,Vuelo,NA
SANTIAGO,Guacaica,1060,12,17-Jun,6:32,6:42,Caracara plancus,1,,Vuelo,NA
SANTIAGO,Guacaica,1060,5,17-Jun,6:58,7:08,Tyrannus melancholicus,2,83.7,Visual,BNC
SANTIAGO,Guacaica,1060,5,17-Jun,6:58,7:08,Thamnophilus multistriatus,1,,Auditivo,NA
SANTIAGO,Guacaica,1060,5,17-Jun,6:58,7:08,Stelgidopteryx ruficollis,3,,Vuelo,NA
SANTIAGO,Guacaica,1060,5,17-Jun,6:58,7:08,Ardea alba,8,,Vuelo,NA
SANTIAGO,Guacaica,1060,5,17-Jun,6:58,7:08,Coragyps atratus,2,199.7,Visual,AD
SANTIAGO,Guacaica,1060,5,17-Jun,6:58,7:08,Thraupis episcopus,2,26.3,Visual,NA
SANTIAGO,Guacaica,1060,6,17-Jun,7:19,7:29,Thraupis episcopus,1,47.6,Visual,BNC
SANTIAGO,Guacaica,1060,6,17-Jun,7:19,7:29,Vanellus chilensis,1,,Auditivo,NA
SANTIAGO,Guacaica,1060,6,17-Jun,7:19,7:29,Ortalis columbiana,2,39.8,Visual,BNC
SANTIAGO,Guacaica,1060,6,17-Jun,7:19,7:29,Saltator atripennis,1,41,Visual,BNC
SANTIAGO,Guacaica,1060,6,17-Jun,7:19,7:29,Pitangus sulphuratus,1,,Auditivo,NA
SANTIAGO,Guacaica,1060,6,17-Jun,7:19,7:29,Molothrus bonariensis,1,16.1,Visual,BNC
SANTIAGO,Guacaica,1060,6,17-Jun,7:19,7:29,Dubusia taeniata,1,16.3,Visual,BNC
SANTIAGO,Guacaica,1060,6,17-Jun,7:19,7:29,Myiodynastes hemichrysus,1,28.8,Visual,BNC
SANTIAGO,Guacaica,1060,6,17-Jun,7:19,7:29,Elanoides forficatus,1,,Vuelo,NA
SANTIAGO,Guacaica,1060,7,17-Jun,7:45,7:55,Thraupis episcopus,1,40,Visual,AD
SANTIAGO,Guacaica,1060,7,17-Jun,7:45,7:55,Columbina talpacoti,2,40,Visual,AD
SANTIAGO,Guacaica,1060,7,17-Jun,7:45,7:55,Synallaxis azarae,1,20.8,Visual,BNC
SANTIAGO,Guacaica,1060,7,17-Jun,7:45,7:55,Turdus ignobilis,1,26.4,Visual,BNC
SANTIAGO,Guacaica,1060,7,17-Jun,7:45,7:55,Cyanocorax affinis,2,68.5,Visual,NA
SANTIAGO,Guacaica,1060,8,17-Jun,8:18,8:28,Picumnus granadensis,1,35.1,Visual,BNC
SANTIAGO,Guacaica,1060,8,17-Jun,8:18,8:28,Lepidocolaptes lacrymiger,1,21,Visual,BNC
SANTIAGO,Guacaica,1060,8,17-Jun,8:18,8:28,Henicorhina leucosticta,1,,Auditivo,NA
SANTIAGO,Guacaica,1060,8,17-Jun,8:18,8:28,Tangara vassorii,2,35,Visual,BNC
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Vireo leucophrys,1,16.5,Visual,NA
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Pionus chalcopterus,4,,Vuelo,NA
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Tangara gyrola,1,35,Visual,NA
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Stilpnia vitriolina,2,11.8,Visual,BNC
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Tiaris olivaceus,2,9.4,Visual,NA
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Hemitriccus granadensis,1,11.5,Visual,BNC
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Turdus ignobilis,1,45.5,Visual,PO
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Tyrannus melancholicus,2,93.3,Visual,PO
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Sporophila intermedia,1,24.7,Visual,PO
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Pionus chalcopterus,3,,Vuelo,NA
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Stilpnia cyanicollis,1,78,Visual,AD
SANTIAGO,Guacaica,1060,9,17-Jun,8:39,8:49,Stelgidopteryx ruficollis,3,,Vuelo,NA
SANTIAGO,Guacaica,1060,10,17-Jun,9:02,9:12,Bubulcus ibis,1,70.9,Visual,PO
SANTIAGO,Guacaica,1060,10,17-Jun,9:02,9:12,Pogonotriccus poecilotis,1,53.5,Visual,BNC
SANTIAGO,Guacaica,1060,10,17-Jun,9:02,9:12,Zonotrichia capensis,1,45.9,Visual,PO
SANTIAGO,Guacaica,1060,10,17-Jun,9:02,9:12,stelgidopteryx ruficollis,1,,Vuelo,NA
SANTIAGO,Guacaica,1060,1,17-Jun,9:25,9:35,Piranga flava,2,8.3,Visual,AD
SANTIAGO,Guacaica,1060,1,17-Jun,9:25,9:35,Stelgidopteryx ruficollis,1,,Vuelo,NA
SANTIAGO,Guacaica,1060,1,17-Jun,9:25,9:35,Pygochelidon cyanoleuca,5,,Vuelo,NA
SANTIAGO,Guacaica,1060,1,17-Jun,9:25,9:35,Dubusia taeniata,1,63.4,Visual,AD
SANTIAGO,Guacaica,1060,1,17-Jun,9:25,9:35,Synallaxis azarae,1,22.3,Visual,PO
SANTIAGO,Guacaica,1060,2,17-Jun,9:49,9:59,Catharus aurantiirostris,1,12.2,Visual,BNC
SANTIAGO,Guacaica,1060,2,17-Jun,9:49,9:59,Myiothlypis coronata,1,18.6,Visual,BNC
SANTIAGO,Guacaica,1060,2,17-Jun,9:49,9:59,Aulacorhynchus albivitta,1,65.7,Visual,BNC
SANTIAGO,Guacaica,1060,2,17-Jun,9:49,9:59,Phaethornis guy,1,7.5,Visual,BNC
SANTIAGO,Guacaica,1060,2,17-Jun,9:49,9:59,Colibri coruscans,1,,Auditivo,NA
SANTIAGO,Guacaica,1060,2,17-Jun,9:49,9:59,Tangara arthus,1,15.8,Visual,BNC
SANTIAGO,Guacaica,1060,2,17-Jun,9:49,9:59,Cantorchilus nigricapillus,1,,Auditivo,NA
SANTIAGO,Guacaica,1060,2,17-Jun,9:49,9:59,Pheugopedius mystacalis,1,,Auditivo,NA
SANTIAGO,Guacaica,1060,2,17-Jun,9:49,9:59,Zimmerius chrysops,1,23.1,Visual,AD
SANTIAGO,Guacaica,1060,2,17-Jun,9:49,9:59,Xenops rutilans,1,15.4,Visual,BNC
SANTIAGO,Guacaica,1060,11,17-Jun,10:11,10:21,Tyrannus melancholicus,1,45.5,Visual,PO
SANTIAGO,Guacaica,1060,11,17-Jun,10:11,10:21,Thraupis episcopus,1,35.1,Visual,AD
SANTIAGO,Guacaica,1060,11,17-Jun,10:11,10:21,Turdus ignobilis,1,35.2,Visual,PO
SANTIAGO,Guacaica,1060,11,17-Jun,10:11,10:21,Pheugopedius mystacalis,1,,Auditivo,NA
SANTIAGO,Guacaica,1060,11,17-Jun,10:11,10:21,Synallaxis azarae,1,42.2,Visual,PO
SANTIAGO,Guacaica,1060,3,17-Jun,10:36,10:46,Cinnycerthia olivascens,1,12.1,Visual,BNC
SANTIAGO,Guacaica,1060,3,17-Jun,10:36,10:46,Atlapetes albinucha,1,13,Visual,BNC
SANTIAGO,Guacaica,1060,3,17-Jun,10:36,10:46,Momotus aequatorialis,1,22.8,Visual,BNC
SANTIAGO,Guacaica,1060,3,17-Jun,10:36,10:46,Synallaxis azarae,1,,Auditivo,NA
JUAN,Guacaica,1092,9,22-Jun,6:05,6:15,Pheugopedius mystacalis,1,,Auditivo,NA
JUAN,Guacaica,1092,9,22-Jun,6:05,6:15,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1092,8,22-Jun,6:24,6:34,Icterus chrysater,1,,Auditivo,NA
JUAN,Guacaica,1092,8,22-Jun,6:24,6:34,Patagioenas fasciata,2,,vuelo,NA
JUAN,Guacaica,1092,8,22-Jun,6:24,6:34,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guacaica,1092,7,22-Jun,6:42,6:52,Rupornis magnirostris,1,,Auditivo,NA
JUAN,Guacaica,1092,7,22-Jun,6:42,6:52,Synallaxis azarae,1,,Auditivo,NA
JUAN,Guacaica,1092,6,22-Jun,7:05,7:15,Icterus chrysater,1,,Auditivo,NA
JUAN,Guacaica,1092,6,22-Jun,7:05,7:15,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guacaica,1092,5,22-Jun,7:26,7:36,Bubulcus ibis,2,,vuelo,NA
JUAN,Guacaica,1092,5,22-Jun,7:26,7:36,Bubulcus ibis,5,54.3,visual,AD
JUAN,Guacaica,1092,5,22-Jun,7:26,7:36,Colaptes rubiginosus,1,38.2,visual,AD
JUAN,Guacaica,1092,5,22-Jun,7:26,7:36,Columbina talpacoti,1,26.1,visual,PO
JUAN,Guacaica,1092,5,22-Jun,7:26,7:36,Columbina talpacoti,2,38,visual,AD
JUAN,Guacaica,1092,5,22-Jun,7:26,7:36,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guacaica,1092,5,22-Jun,7:26,7:36,Tyrannus melancholicus,1,21.8,visual,AD
JUAN,Guacaica,1092,4,22-Jun,7:55,8:05,Bubulcus ibis,3,82.7,visual,BNC
JUAN,Guacaica,1092,4,22-Jun,7:55,8:05,Myiozetetes cayanensis,1,,Auditivo,NA
JUAN,Guacaica,1092,4,22-Jun,7:55,8:05,Pheugopedius mystacalis,1,,Auditivo,NA
JUAN,Guacaica,1092,4,22-Jun,7:55,8:05,Stelgidopteryx ruficollis,1,,vuelo,NA
JUAN,Guacaica,1092,4,22-Jun,7:55,8:05,Tyrannus melancholicus,1,13.2,visual,PO
JUAN,Guacaica,1092,3,22-Jun,8:14,8:24,Arremon brunneinucha,1,9.1,visual,BNC
JUAN,Guacaica,1092,3,22-Jun,8:14,8:24,Malacoptila mystacalis,1,6.5,visual,BNC
JUAN,Guacaica,1092,3,22-Jun,8:14,8:24,Tangara gyrola,1,16.5,visual,BNC
JUAN,Guacaica,1092,3,22-Jun,8:14,8:24,Vireo leucophrys,1,,Auditivo,NA
JUAN,Guacaica,1092,3,22-Jun,8:14,8:24,Zimmerius chrysops,2,,Auditivo,NA
JUAN,Guacaica,1092,2,22-Jun,8:31,8:41,Euphonia xanthogaster,1,25.3,visual,BNC
JUAN,Guacaica,1092,2,22-Jun,8:31,8:41,Mionectes striaticollis,1,,Auditivo,NA
JUAN,Guacaica,1092,2,22-Jun,8:31,8:41,Odontophorus hyperythrus,1,,Auditivo,NA
JUAN,Guacaica,1092,2,22-Jun,8:31,8:41,Stilpnia vitriolina,1,22.5,visual,BNC
JUAN,Guacaica,1092,2,22-Jun,8:31,8:41,Tangara arthus,2,14.5,visual,BNC
JUAN,Guacaica,1092,2,22-Jun,8:31,8:41,Thraupis palmarum,1,22.9,visual,BNC
JUAN,Guacaica,1092,2,22-Jun,8:31,8:41,Zimmerius chrysops,1,19.3,visual,BNC
JUAN,Guacaica,1092,10,22-Jun,8:55,9:05,Grallaria ruficapilla,1,,Auditivo,NA
JUAN,Guacaica,1092,10,22-Jun,8:55,9:05,Pheugopedius mystacalis,1,,Auditivo,NA
JUAN,Guacaica,1092,10,22-Jun,8:55,9:05,Vireo leucophrys,1,,Auditivo,NA
JUAN,Guacaica,1092,10,22-Jun,8:55,9:05,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1092,11,22-Jun,9:11,9:21,Arremon brunneinucha,1,9.2,visual,AR-3
JUAN,Guacaica,1092,11,22-Jun,9:11,9:21,Aulacorhynchus albivitta,2,31.7,visual,NA
JUAN,Guacaica,1092,11,22-Jun,9:11,9:21,Coragyps atratus,2,,vuelo,NA
JUAN,Guacaica,1092,11,22-Jun,9:11,9:21,Molothrus oryzivorus,1,19.8,visual,AR-3
JUAN,Guacaica,1092,11,22-Jun,9:11,9:21,Tangara arthus,1,14.2,visual,OC
JUAN,Guacaica,1092,11,22-Jun,9:11,9:21,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guacaica,1092,11,22-Jun,9:11,9:21,Tyrannus melancholicus,1,15.4,visual,AR-3
JUAN,Guacaica,1092,1,22-Jun,9:43,9:53,Pheugopedius mystacalis,1,,Auditivo,NA
JUAN,Guacaica,1092,1,22-Jun,9:43,9:53,Stelgidopteryx ruficollis,1,,vuelo,NA
SANTIAGO,Guacaica,1092,1,22-Jun,6:02,6:12,Zonotrichia capensis,1,15.9,visual,BNC
SANTIAGO,Guacaica,1092,1,22-Jun,6:02,6:12,Phaethornis syrmatophorus,1,15.6,visual,BNC
SANTIAGO,Guacaica,1092,1,22-Jun,6:02,6:12,Anisognathus somptuosus,1,18.7,visual,BNC
SANTIAGO,Guacaica,1092,1,22-Jun,6:02,6:12,Basileuterus tristriatus,1,,auditivo,NA
SANTIAGO,Guacaica,1092,1,22-Jun,6:02,6:12,Chamaepetes goudotii,1,30.4,visual,BNC
SANTIAGO,Guacaica,1092,1,22-Jun,6:02,6:12,Henicorhina leucosticta,1,,auditivo,NA
SANTIAGO,Guacaica,1092,1,22-Jun,6:02,6:12,Aulacorhynchus albivitta,1,9.6,visual,BNC
SANTIAGO,Guacaica,1092,10,22-Jun,6:25,6:35,Ortalis columbiana,3,,auditivo,NA
SANTIAGO,Guacaica,1092,10,22-Jun,6:25,6:35,Mionectes striaticollis,1,8.4,visual,BNC
SANTIAGO,Guacaica,1092,10,22-Jun,6:25,6:35,Pionus tumultuosus,1,63.8,visual,BNC
SANTIAGO,Guacaica,1092,10,22-Jun,6:25,6:35,Formicarius rufipectus,1,15.1,visual,BNC
SANTIAGO,Guacaica,1092,10,22-Jun,6:25,6:35,Aulacorhynchus albivitta,1,16.9,visual,BNC
SANTIAGO,Guacaica,1092,10,22-Jun,6:25,6:35,Cyphorhinus thoracicus,1,,auditivo,NA
SANTIAGO,Guacaica,1092,11,22-Jun,6:42,6:52,Mionectes galbinus,1,22.1,visual,BNC
SANTIAGO,Guacaica,1092,11,22-Jun,6:42,6:52,Henicorhina leucosticta,1,,auditivo,NA
SANTIAGO,Guacaica,1092,11,22-Jun,6:42,6:52,Synallaxis albescens,1,,auditivo,NA
SANTIAGO,Guacaica,1092,2,22-Jun,7:00,7:10,Falco sparverius,1,,Vuelo,NA
SANTIAGO,Guacaica,1092,2,22-Jun,7:00,7:10,Tangara arthus,1,18.2,Visual,AD
SANTIAGO,Guacaica,1092,2,22-Jun,7:00,7:10,Momotus aequatorialis,1,,auditivo,NA
SANTIAGO,Guacaica,1092,2,22-Jun,7:00,7:10,Synallaxis albescens,1,8.3,Visual,BNC
SANTIAGO,Guacaica,1092,2,22-Jun,7:00,7:10,Myioborus miniatus,1,35.7,Visual,BNC
SANTIAGO,Guacaica,1092,3,22-Jun,7:19,7:29,Cyanocorax affinis,3,44.7,Visual,BNC
SANTIAGO,Guacaica,1092,3,22-Jun,7:19,7:29,Atlapetes albinucha,1,8.1,Visual,BNC
SANTIAGO,Guacaica,1092,3,22-Jun,7:19,7:29,Ortalis columbiana,1,,auditivo,NA
SANTIAGO,Guacaica,1092,4,22-Jun,8:05,8:15,Bubulcus ibis,2,50.8,Visual,BNC
SANTIAGO,Guacaica,1092,4,22-Jun,8:05,8:15,Icterus chrysater,1,,auditivo,NA
SANTIAGO,Guacaica,1092,4,22-Jun,8:05,8:15,Zimmerius chrysops,1,56.9,Visual,BNC
SANTIAGO,Guacaica,1092,4,22-Jun,8:05,8:15,Turdus ignobilis,1,12.5,Visual,PO
SANTIAGO,Guacaica,1092,4,22-Jun,8:05,8:15,Sporophila nigricollis,3,43.8,Visual,PO
SANTIAGO,Guacaica,1092,4,22-Jun,8:05,8:15,Thraupis episcopus,2,34.6,Visual,BNC
SANTIAGO,Guacaica,1092,4,22-Jun,8:05,8:15,Stilpnia cyanicollis,1,11,Visual,BNC
SANTIAGO,Guacaica,1092,5,22-Jun,8:22,8:32,Tiaris olivaceus,2,19.7,Visual,AD
SANTIAGO,Guacaica,1092,5,22-Jun,8:22,8:32,Sporophila nigricollis,2,8.5,Visual,AD
SANTIAGO,Guacaica,1092,5,22-Jun,8:22,8:32,Ramphocelus flammigerus,1,105.9,Visual,AD
SANTIAGO,Guacaica,1092,5,22-Jun,8:22,8:32,Pionus chalcopterus,6,,Vuelo,NA
SANTIAGO,Guacaica,1092,5,22-Jun,8:22,8:32,Tapera naevia,1,,auditivo,NA
SANTIAGO,Guacaica,1092,6,22-Jun,8:40,8:50,Henicorhina leucosticta,1,,auditivo,NA
SANTIAGO,Guacaica,1092,6,22-Jun,8:40,8:50,Momotus aequatorialis,1,,auditivo,NA
SANTIAGO,Guacaica,1092,6,22-Jun,8:40,8:50,Mionectes striaticollis,2,48.5,Visual,BNC
SANTIAGO,Guacaica,1092,6,22-Jun,8:40,8:50,Myadestes ralloides,2,,auditivo,NA
SANTIAGO,Guacaica,1092,7,22-Jun,9:08,9:18,Cyanocorax affinis,1,,auditivo,NA
SANTIAGO,Guacaica,1092,7,22-Jun,9:08,9:18,Synallaxis azarae,1,,auditivo,NA
SANTIAGO,Guacaica,1092,7,22-Jun,9:08,9:18,Todirostrum cinereum,1,28.7,Visual,AD
SANTIAGO,Guacaica,1092,8,22-Jun,9:34,9:44,Daptrius chimachima,1,,auditivo,NA
SANTIAGO,Guacaica,1092,8,22-Jun,9:34,9:44,Momotus aequatorialis,1,,auditivo,NA
SANTIAGO,Guacaica,1092,8,22-Jun,9:34,9:44,Myioborus miniatus,2,78.4,Visual,BNC
SANTIAGO,Guacaica,1092,9,22-Jun,9:52,10:02,Psarocolius angustifrons,5,85,Visual,BNC
SANTIAGO,Guacaica,1092,9,22-Jun,9:52,10:02,Molothrus oryzivorus,3,47.5,Visual,BNC
SANTIAGO,Guacaica,1092,9,22-Jun,9:52,10:02,Rupornis magnirostris,1,36.7,Visual,BNC
JUAN,Guacaica,837,1,25-Jun,6:00,6:10,Columbina talpacoti,2,13.2,visual,PO
JUAN,Guacaica,837,1,25-Jun,6:00,6:10,Saltator atripennis,1,,Auditivo,NA
JUAN,Guacaica,837,1,25-Jun,6:00,6:10,Stelgidopteryx ruficollis,1,,vuelo,NA
JUAN,Guacaica,837,1,25-Jun,6:00,6:10,Stilpnia vitriolina,2,14.7,visual,BNC
JUAN,Guacaica,837,1,25-Jun,6:00,6:10,Tangara arthus,1,14.7,visual,BNC
JUAN,Guacaica,837,2,25-Jun,6:18,6:28,Saltator atripennis,5,19.2,visual,AD
JUAN,Guacaica,837,2,25-Jun,6:18,6:28,Stilpnia cyanicollis,2,18.8,visual,AD
JUAN,Guacaica,837,2,25-Jun,6:18,6:28,Tangara nigroviridis,1,19,visual,AD
JUAN,Guacaica,837,2,25-Jun,6:18,6:28,Tiaris olivaceus,1,,Auditivo,NA
JUAN,Guacaica,837,2,25-Jun,6:18,6:28,Tyrannus melancholicus,1,15.4,visual,PO
JUAN,Guacaica,837,2,25-Jun,6:18,6:28,Tyrannus melancholicus,1,39.6,visual,BNC
JUAN,Guacaica,837,2,25-Jun,6:18,6:28,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guacaica,837,3,25-Jun,6:43,6:53,Grallaria ruficapilla,2,,Auditivo,NA
JUAN,Guacaica,837,3,25-Jun,6:43,6:53,Molothrus bonariensis,1,50.1,visual,BNC
JUAN,Guacaica,837,3,25-Jun,6:43,6:53,Stilpnia cyanicollis,1,46.3,visual,BNC
JUAN,Guacaica,837,3,25-Jun,6:43,6:53,Streptoprocne zonaris,18,,vuelo,NA
JUAN,Guacaica,837,3,25-Jun,6:43,6:53,Tangara nigroviridis,1,12.2,visual,AD
JUAN,Guacaica,837,3,25-Jun,6:43,6:53,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guacaica,837,3,25-Jun,6:43,6:53,Turdus fuscater,1,43.7,visual,BNC
JUAN,Guacaica,837,3,25-Jun,6:43,6:53,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guacaica,837,4,25-Jun,7:05,7:15,Bubulcus ibis,2,,vuelo,NA
JUAN,Guacaica,837,4,25-Jun,7:05,7:15,Tiaris olivaceus,1,,Auditivo,NA
JUAN,Guacaica,837,4,25-Jun,7:05,7:15,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guacaica,837,4,25-Jun,7:05,7:15,Turdus fuscater,1,29,visual,AD
JUAN,Guacaica,837,4,25-Jun,7:05,7:15,Tyrannus melancholicus,1,26.2,visual,PO
JUAN,Guacaica,837,4,25-Jun,7:05,7:15,Volatinia jacarina,1,,Auditivo,NA
JUAN,Guacaica,837,4,25-Jun,7:05,7:15,Zonotrichia capensis,2,,Auditivo,NA
JUAN,Guacaica,837,9,25-Jun,7:40,7:50,Coragyps atratus,2,,vuelo,NA
JUAN,Guacaica,837,9,25-Jun,7:40,7:50,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guacaica,837,9,25-Jun,7:40,7:50,Stelgidopteryx ruficollis,3,,vuelo,NA
JUAN,Guacaica,837,9,25-Jun,7:40,7:50,Stilpnia vitriolina,1,10.2,visual,BNC
JUAN,Guacaica,837,9,25-Jun,7:40,7:50,Tiaris olivaceus,1,,Auditivo,NA
JUAN,Guacaica,837,9,25-Jun,7:40,7:50,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Bubulcus ibis,1,,vuelo,NA
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Coragyps atratus,1,,vuelo,NA
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Cranioleuca erythrops,1,,Auditivo,NA
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Molothrus bonariensis,2,59.7,visual,AD
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Molothrus bonariensis,2,,vuelo,NA
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Momotus aequatorialis,1,,vuelo,NA
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Stelgidopteryx ruficollis,3,,vuelo,NA
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Stilpnia vitriolina,1,47,visual,BNC
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Tiaris olivaceus,2,,Auditivo,NA
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Tyrannus melancholicus,1,,Auditivo,NA
JUAN,Guacaica,837,8,25-Jun,8:05,8:15,Zonotrichia capensis,1,21.4,visual,PO
JUAN,Guacaica,837,6,25-Jun,8:21,8:31,Bubulcus ibis,4,64.9,visual,PO
JUAN,Guacaica,837,6,25-Jun,8:21,8:31,Bubulcus ibis,1,60.6,visual,PO
JUAN,Guacaica,837,6,25-Jun,8:21,8:31,Myadestes ralloides,1,,Auditivo,NA
JUAN,Guacaica,837,6,25-Jun,8:21,8:31,Pygochelidon cyanoleuca,1,,vuelo,NA
JUAN,Guacaica,837,6,25-Jun,8:21,8:31,Turdus fuscater,1,53.9,visual,BC
JUAN,Guacaica,837,6,25-Jun,8:21,8:31,Turdus ignobilis,1,41.4,visual,PO
JUAN,Guacaica,837,6,25-Jun,8:21,8:31,Tyrannus melancholicus,1,41.4,visual,PO
JUAN,Guacaica,837,6,25-Jun,8:21,8:31,Vireo leucophrys,1,,Auditivo,NA
JUAN,Guacaica,837,6,25-Jun,8:21,8:31,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,837,7,25-Jun,8:45,8:55,Momotus aequatorialis,1,18,visual,BNC
JUAN,Guacaica,837,7,25-Jun,8:45,8:55,Myadestes ralloides,1,,Auditivo,NA
JUAN,Guacaica,837,5,25-Jun,9:13,9:23,Bubulcus ibis,1,100.3,visual,PO
JUAN,Guacaica,837,5,25-Jun,9:13,9:23,Myioborus miniatus,1,46.4,visual,NA
