"","sp","site","mode","mean","X5.","X95."
"333","Columba livia","Parita_01_Nanzal_09",1,1.09577175733989,1,2
"334","Columba livia","Parita_01_PenonHonda_02",1,1.09577175733989,1,2
"335","Columba livia","Parita_01_Sarigua_15",3,3.41526063776876,2,5
"336","Columba livia","Parita_01_Sarigua_16",1,1.42742076021687,1,3
"337","Columbina passerina","Parita_01_BayanoAvispa_03",1,1.15490323341171,1,2
"338","Columbina passerina","Parita_01_BayanoLasTablas_04",1,1.15490323341171,1,2
"339","Columbina passerina","Parita_01_ElAgallito_05",0,0.066148970436622,0,1
"340","Columbina passerina","Parita_01_ElReten_07",0,0.066148970436622,0,1
"341","Columbina passerina","Parita_01_EsteroCamaron_13",0,0.066148970436622,0,1
"342","Columbina passerina","Parita_01_HondaSalada_01",1,1.44408373557711,1,3
"343","Columbina passerina","Parita_01_LasPalmitas_14",0,0.066148970436622,0,1
"344","Columbina passerina","Parita_01_LosAzules_12",0,0.066148970436622,0,1
"345","Columbina passerina","Parita_01_LosPalacios_06",0,0.079696996021491,0,1
"346","Columbina passerina","Parita_01_LosPalacios_10",0,0.079696996021491,0,1
"347","Columbina passerina","Parita_01_LosPalacios_11",0,0.079696996021491,0,1
"348","Columbina passerina","Parita_01_Mamoni_08",0,0.066148970436622,0,1
"349","Columbina passerina","Parita_01_Nanzal_09",0,0.066148970436622,0,1
"350","Columbina passerina","Parita_01_PenonHonda_02",1,1.07293827893204,1,2
"351","Columbina passerina","Parita_01_Sarigua_15",0,0.066148970436622,0,1
"352","Columbina passerina","Parita_01_Sarigua_16",0,0.066148970436622,0,1
"353","Columbina talpacoti","Parita_01_BayanoAvispa_03",1,1.1480829479661,1,2
"354","Columbina talpacoti","Parita_01_BayanoLasTablas_04",2,1.61657729095121,1,3
"355","Columbina talpacoti","Parita_01_ElAgallito_05",0,0.0076242294838084,0,0
"356","Columbina talpacoti","Parita_01_ElReten_07",0,0.0076242294838084,0,0
"357","Columbina talpacoti","Parita_01_EsteroCamaron_13",0,0.0076242294838084,0,0
"358","Columbina talpacoti","Parita_01_HondaSalada_01",1,1.31908923590953,1,2
"359","Columbina talpacoti","Parita_01_LasPalmitas_14",0,0.0076242294838084,0,0
"360","Columbina talpacoti","Parita_01_LosAzules_12",0,0.0076242294838084,0,0
"361","Columbina talpacoti","Parita_01_LosPalacios_06",0,0.0118075721031536,0,0
"362","Columbina talpacoti","Parita_01_LosPalacios_10",0,0.0118075721031536,0,0
"363","Columbina talpacoti","Parita_01_LosPalacios_11",0,0.0118075721031536,0,0
"364","Columbina talpacoti","Parita_01_Mamoni_08",1,1.00971735915601,1,1
"365","Columbina talpacoti","Parita_01_Nanzal_09",0,0.0076242294838084,0,0
"366","Columbina talpacoti","Parita_01_PenonHonda_02",1,1.06153834865232,1,2
"367","Columbina talpacoti","Parita_01_Sarigua_15",0,0.0076242294838084,0,0
"368","Columbina talpacoti","Parita_01_Sarigua_16",0,0.0076242294838084,0,0
"369","Contopus cinereus","Parita_01_BayanoAvispa_03",0,0.00114641863990779,0,0
"370","Contopus cinereus","Parita_01_BayanoLasTablas_04",0,0.00114641863990779,0,0
"371","Contopus cinereus","Parita_01_ElAgallito_05",0,0.00114641863990779,0,0
"372","Contopus cinereus","Parita_01_ElReten_07",0,0.00114641863990779,0,0
"373","Contopus cinereus","Parita_01_EsteroCamaron_13",0,0.00114641863990779,0,0
"374","Contopus cinereus","Parita_01_HondaSalada_01",0,0.0416995504904618,0,0
"375","Contopus cinereus","Parita_01_LasPalmitas_14",0,0.00114641863990779,0,0
"376","Contopus cinereus","Parita_01_LosAzules_12",1,1.09611082420377,1,2
"377","Contopus cinereus","Parita_01_LosPalacios_06",0,0.00208677004792837,0,0
"378","Contopus cinereus","Parita_01_LosPalacios_10",0,0.00208677004792837,0,0
"379","Contopus cinereus","Parita_01_LosPalacios_11",0,0.00208677004792837,0,0
"380","Contopus cinereus","Parita_01_Mamoni_08",2,1.86787868385004,1,3
"381","Contopus cinereus","Parita_01_Nanzal_09",0,0.00114641863990779,0,0
"382","Contopus cinereus","Parita_01_PenonHonda_02",1,1.00161666803231,1,1
"383","Contopus cinereus","Parita_01_Sarigua_15",0,0.00114641863990779,0,0
"384","Contopus cinereus","Parita_01_Sarigua_16",0,0.00114641863990779,0,0
"385","Contopus virens","Parita_01_BayanoAvispa_03",1,1.82679350846224,1,4
"386","Contopus virens","Parita_01_BayanoLasTablas_04",1,1.82679350846224,1,4
"387","Contopus virens","Parita_01_ElAgallito_05",1,1.82679350846224,1,4
"388","Contopus virens","Parita_01_ElReten_07",1,1.82679350846224,1,4
"389","Contopus virens","Parita_01_EsteroCamaron_13",4,4.63615181905181,3,7
"390","Contopus virens","Parita_01_HondaSalada_01",4,4.37410655193154,2,7
"391","Contopus virens","Parita_01_LasPalmitas_14",0,0.772324157987793,0,2
"392","Contopus virens","Parita_01_LosAzules_12",1,1.82679350846224,1,4
"393","Contopus virens","Parita_01_LosPalacios_06",5,5.51385690285104,3,8
"394","Contopus virens","Parita_01_LosPalacios_10",2,2.51175040629867,1,5
"395","Contopus virens","Parita_01_LosPalacios_11",2,2.51175040629867,1,5
"396","Contopus virens","Parita_01_Mamoni_08",0,0.772324157987793,0,2
"397","Contopus virens","Parita_01_Nanzal_09",2,2.35597884772712,1,4
"398","Contopus virens","Parita_01_PenonHonda_02",3,3.50135915402183,2,6
"399","Contopus virens","Parita_01_Sarigua_15",1,1.82679350846224,1,4
"400","Contopus virens","Parita_01_Sarigua_16",1,1.82679350846224,1,4
"401","Cyclarhis gujanensis","Parita_01_BayanoAvispa_03",1,1.14990897836142,1,2
"402","Cyclarhis gujanensis","Parita_01_BayanoLasTablas_04",1,1.14990897836142,1,2
"403","Cyclarhis gujanensis","Parita_01_ElAgallito_05",0,0.134136613770397,0,1
"404","Cyclarhis gujanensis","Parita_01_ElReten_07",4,4.04171572941275,2,6
"405","Cyclarhis gujanensis","Parita_01_EsteroCamaron_13",1,1.14990897836142,1,2
"406","Cyclarhis gujanensis","Parita_01_HondaSalada_01",1,1.52991185662041,1,3
"407","Cyclarhis gujanensis","Parita_01_LasPalmitas_14",0,0.134136613770397,0,1
"408","Cyclarhis gujanensis","Parita_01_LosAzules_12",1,1.14990897836142,1,2
"409","Cyclarhis gujanensis","Parita_01_LosPalacios_06",0,0.165517221885107,0,1
"410","Cyclarhis gujanensis","Parita_01_LosPalacios_10",0,0.165517221885107,0,1
"411","Cyclarhis gujanensis","Parita_01_LosPalacios_11",0,0.165517221885107,0,1
"412","Cyclarhis gujanensis","Parita_01_Mamoni_08",0,0.134136613770397,0,1
"413","Cyclarhis gujanensis","Parita_01_Nanzal_09",1,1.58432455137338,1,3
"414","Cyclarhis gujanensis","Parita_01_PenonHonda_02",1,1.31124530373478,1,2
"415","Cyclarhis gujanensis","Parita_01_Sarigua_15",0,0.134136613770397,0,1
"416","Cyclarhis gujanensis","Parita_01_Sarigua_16",0,0.134136613770397,0,1
"417","Dendrocincla fuliginosa","Parita_01_BayanoAvispa_03",1,1.44508577804035,1,3
"418","Dendrocincla fuliginosa","Parita_01_BayanoLasTablas_04",1,1.77249686414026,1,3
"419","Dendrocincla fuliginosa","Parita_01_ElAgallito_05",0,0.432352590043481,0,2
"420","Dendrocincla fuliginosa","Parita_01_ElReten_07",0,0.432352590043481,0,2
"421","Dendrocincla fuliginosa","Parita_01_EsteroCamaron_13",0,0.432352590043481,0,2
"422","Dendrocincla fuliginosa","Parita_01_HondaSalada_01",1,1.62659831016588,1,3
"423","Dendrocincla fuliginosa","Parita_01_LasPalmitas_14",0,0.432352590043481,0,2
"424","Dendrocincla fuliginosa","Parita_01_LosAzules_12",0,0.432352590043481,0,2
"425","Dendrocincla fuliginosa","Parita_01_LosPalacios_06",0,0.457711785718439,0,2
"426","Dendrocincla fuliginosa","Parita_01_LosPalacios_10",1,1.47119515330049,1,3
"427","Dendrocincla fuliginosa","Parita_01_LosPalacios_11",0,0.457711785718439,0,2
"428","Dendrocincla fuliginosa","Parita_01_Mamoni_08",0,0.432352590043481,0,2
"429","Dendrocincla fuliginosa","Parita_01_Nanzal_09",0,0.432352590043481,0,2
"430","Dendrocincla fuliginosa","Parita_01_PenonHonda_02",0,0.432352590043481,0,2
"431","Dendrocincla fuliginosa","Parita_01_Sarigua_15",0,0.432352590043481,0,2
"432","Dendrocincla fuliginosa","Parita_01_Sarigua_16",0,0.432352590043481,0,2
"433","Dendrocygna autumnalis","Parita_01_BayanoAvispa_03",6,6.81141551329198,3,11
"434","Dendrocygna autumnalis","Parita_01_BayanoLasTablas_04",5,5.77266289163828,2,10
"435","Dendrocygna autumnalis","Parita_01_ElAgallito_05",6,6.81141551329198,3,11
"436","Dendrocygna autumnalis","Parita_01_ElReten_07",5,5.77266289163828,2,10
"437","Dendrocygna autumnalis","Parita_01_EsteroCamaron_13",7,7.7046031353291,4,12
"438","Dendrocygna autumnalis","Parita_01_HondaSalada_01",6,6.24732831697991,2,11
"439","Dendrocygna autumnalis","Parita_01_LasPalmitas_14",6,6.81141551329198,3,11
"440","Dendrocygna autumnalis","Parita_01_LosAzules_12",6,6.81141551329198,3,11
"441","Dendrocygna autumnalis","Parita_01_LosPalacios_06",6,6.88846503618481,3,11
"442","Dendrocygna autumnalis","Parita_01_LosPalacios_10",8,8.60317945858075,5,13
"443","Dendrocygna autumnalis","Parita_01_LosPalacios_11",5,5.84919211000288,2,10
"444","Dendrocygna autumnalis","Parita_01_Mamoni_08",6,6.81141551329198,3,11
"445","Dendrocygna autumnalis","Parita_01_Nanzal_09",5,5.77266289163828,2,10
"446","Dendrocygna autumnalis","Parita_01_PenonHonda_02",5,5.77266289163828,2,10
"447","Dendrocygna autumnalis","Parita_01_Sarigua_15",5,5.77266289163828,2,10
"448","Dendrocygna autumnalis","Parita_01_Sarigua_16",5,5.77266289163828,2,10
"449","Dryocopus lineatus","Parita_01_BayanoAvispa_03",11,11.3784505680956,6,17
"450","Dryocopus lineatus","Parita_01_BayanoLasTablas_04",11,11.3784505680956,6,17
"451","Dryocopus lineatus","Parita_01_ElAgallito_05",10,10.3159735685538,5,16
"452","Dryocopus lineatus","Parita_01_ElReten_07",10,10.3159735685538,5,16
"453","Dryocopus lineatus","Parita_01_EsteroCamaron_13",12,12.3541396413122,7,18
"454","Dryocopus lineatus","Parita_01_HondaSalada_01",11,11.0728582079467,6,17
"455","Dryocopus lineatus","Parita_01_LasPalmitas_14",10,10.3159735685538,5,16
"456","Dryocopus lineatus","Parita_01_LosAzules_12",11,11.3784505680956,6,17
"457","Dryocopus lineatus","Parita_01_LosPalacios_06",12,12.4790530987599,7,18
"458","Dryocopus lineatus","Parita_01_LosPalacios_10",12,12.4790530987599,7,18
"459","Dryocopus lineatus","Parita_01_LosPalacios_11",12,12.4790530987599,7,18
"460","Dryocopus lineatus","Parita_01_Mamoni_08",12,12.3541396413122,7,18
"461","Dryocopus lineatus","Parita_01_Nanzal_09",10,10.3159735685538,5,16
"462","Dryocopus lineatus","Parita_01_PenonHonda_02",10,10.3159735685538,5,16
"463","Dryocopus lineatus","Parita_01_Sarigua_15",13,13.2706480586073,8,19
"464","Dryocopus lineatus","Parita_01_Sarigua_16",11,11.3784505680956,6,17
"465","Elaenia flavogaster","Parita_01_BayanoAvispa_03",0,0.00913077156284433,0,0
"466","Elaenia flavogaster","Parita_01_BayanoLasTablas_04",0,0.00913077156284433,0,0
"467","Elaenia flavogaster","Parita_01_ElAgallito_05",1,1.01109852712996,1,1
"468","Elaenia flavogaster","Parita_01_ElReten_07",0,0.00913077156284433,0,0
"469","Elaenia flavogaster","Parita_01_EsteroCamaron_13",0,0.00913077156284433,0,0
"470","Elaenia flavogaster","Parita_01_HondaSalada_01",1,1.464526492315,1,3
"471","Elaenia flavogaster","Parita_01_LasPalmitas_14",0,0.00913077156284433,0,0
"472","Elaenia flavogaster","Parita_01_LosAzules_12",0,0.00913077156284433,0,0
"473","Elaenia flavogaster","Parita_01_LosPalacios_06",0,0.013063704703893,0,0
"474","Elaenia flavogaster","Parita_01_LosPalacios_10",0,0.013063704703893,0,0
"475","Elaenia flavogaster","Parita_01_LosPalacios_11",0,0.013063704703893,0,0
"476","Elaenia flavogaster","Parita_01_Mamoni_08",0,0.00913077156284433,0,0
"477","Elaenia flavogaster","Parita_01_Nanzal_09",0,0.00913077156284433,0,0
"478","Elaenia flavogaster","Parita_01_PenonHonda_02",1,1.06383566313793,1,2
"479","Elaenia flavogaster","Parita_01_Sarigua_15",0,0.00913077156284433,0,0
"480","Elaenia flavogaster","Parita_01_Sarigua_16",0,0.00913077156284433,0,0
"481","Elanoides forficatus","Parita_01_BayanoAvispa_03",1,1.61553445972068,1,3
"482","Elanoides forficatus","Parita_01_BayanoLasTablas_04",4,4.46789510172753,3,7
"483","Elanoides forficatus","Parita_01_ElAgallito_05",6,6.11346543774813,4,9
"484","Elanoides forficatus","Parita_01_ElReten_07",3,3.78916633068959,2,6
"485","Elanoides forficatus","Parita_01_EsteroCamaron_13",3,3.78916633068959,2,6
"486","Elanoides forficatus","Parita_01_HondaSalada_01",4,4.71942743506125,2,8
"487","Elanoides forficatus","Parita_01_LasPalmitas_14",3,3.78916633068959,2,6
"488","Elanoides forficatus","Parita_01_LosAzules_12",2,2.07469444152175,1,4
"489","Elanoides forficatus","Parita_01_LosPalacios_06",5,5.03248276711335,3,8
"490","Elanoides forficatus","Parita_01_LosPalacios_10",1,1.79047938813742,1,3
"491","Elanoides forficatus","Parita_01_LosPalacios_11",6,5.93067594773577,4,9
"492","Elanoides forficatus","Parita_01_Mamoni_08",1,1.30294931490892,1,2
"493","Elanoides forficatus","Parita_01_Nanzal_09",1,1.61553445972068,1,3
"494","Elanoides forficatus","Parita_01_PenonHonda_02",3,3.78916633068959,2,6
"495","Elanoides forficatus","Parita_01_Sarigua_15",1,1.61553445972068,1,3
"496","Elanoides forficatus","Parita_01_Sarigua_16",1,1.30294931490892,1,2
"497","Empidonax virescens","Parita_01_BayanoAvispa_03",3,3.59838366808278,2,6
"498","Empidonax virescens","Parita_01_BayanoLasTablas_04",1,1.89535097195207,1,4
"499","Empidonax virescens","Parita_01_ElAgallito_05",2,2.4424013650575,1,4
"500","Empidonax virescens","Parita_01_ElReten_07",1,1.89535097195207,1,4
"501","Empidonax virescens","Parita_01_EsteroCamaron_13",4,4.16406603501791,2,7
"502","Empidonax virescens","Parita_01_HondaSalada_01",3,3.62068903576561,2,6
"503","Empidonax virescens","Parita_01_LasPalmitas_14",0,0.841072727919735,0,3
"504","Empidonax virescens","Parita_01_LosAzules_12",0,0.841072727919735,0,3
"505","Empidonax virescens","Parita_01_LosPalacios_06",2,2.00903042210945,1,4
"506","Empidonax virescens","Parita_01_LosPalacios_10",2,2.59372312768086,1,5
"507","Empidonax virescens","Parita_01_LosPalacios_11",0,0.947733489073088,0,3
"508","Empidonax virescens","Parita_01_Mamoni_08",2,2.4424013650575,1,4
"509","Empidonax virescens","Parita_01_Nanzal_09",1,1.89535097195207,1,4
"510","Empidonax virescens","Parita_01_PenonHonda_02",4,4.73156808846858,3,7
"511","Empidonax virescens","Parita_01_Sarigua_15",1,1.89535097195207,1,4
"512","Empidonax virescens","Parita_01_Sarigua_16",3,3.59838366808278,2,6
"513","Eucometis penicillata","Parita_01_BayanoAvispa_03",0,0.00683550718725983,0,0
"514","Eucometis penicillata","Parita_01_BayanoLasTablas_04",0,0.00683550718725983,0,0
"515","Eucometis penicillata","Parita_01_ElAgallito_05",0,0.00683550718725983,0,0
"516","Eucometis penicillata","Parita_01_ElReten_07",0,0.00683550718725983,0,0
"517","Eucometis penicillata","Parita_01_EsteroCamaron_13",0,0.00683550718725983,0,0
"518","Eucometis penicillata","Parita_01_HondaSalada_01",0,0.0510800317292075,0,0
"519","Eucometis penicillata","Parita_01_LasPalmitas_14",0,0.00683550718725983,0,0
"520","Eucometis penicillata","Parita_01_LosAzules_12",0,0.00683550718725983,0,0
"521","Eucometis penicillata","Parita_01_LosPalacios_06",0,0.00955764319161881,0,0
"522","Eucometis penicillata","Parita_01_LosPalacios_10",1,1.06415757479437,1,2
"523","Eucometis penicillata","Parita_01_LosPalacios_11",1,1.02730955496694,1,1
"524","Eucometis penicillata","Parita_01_Mamoni_08",0,0.00683550718725983,0,0
"525","Eucometis penicillata","Parita_01_Nanzal_09",0,0.00683550718725983,0,0
"526","Eucometis penicillata","Parita_01_PenonHonda_02",0,0.00683550718725983,0,0
"527","Eucometis penicillata","Parita_01_Sarigua_15",0,0.00683550718725983,0,0
"528","Eucometis penicillata","Parita_01_Sarigua_16",0,0.00683550718725983,0,0
"529","Falco rufigularis","Parita_01_BayanoAvispa_03",0,0.308206193456636,0,1
"530","Falco rufigularis","Parita_01_BayanoLasTablas_04",0,0.308206193456636,0,1
"531","Falco rufigularis","Parita_01_ElAgallito_05",0,0.308206193456636,0,1
"532","Falco rufigularis","Parita_01_ElReten_07",0,0.308206193456636,0,1
"533","Falco rufigularis","Parita_01_EsteroCamaron_13",1,1.32244598802392,1,2
"534","Falco rufigularis","Parita_01_HondaSalada_01",1,1.5467434228465,1,3
"535","Falco rufigularis","Parita_01_LasPalmitas_14",1,1.32244598802392,1,2
"536","Falco rufigularis","Parita_01_LosAzules_12",0,0.308206193456636,0,1
"537","Falco rufigularis","Parita_01_LosPalacios_06",0,0.33655187147406,0,1
"538","Falco rufigularis","Parita_01_LosPalacios_10",1,1.63773349945114,1,3
"539","Falco rufigularis","Parita_01_LosPalacios_11",1,1.63773349945114,1,3
"540","Falco rufigularis","Parita_01_Mamoni_08",0,0.308206193456636,0,1
"541","Falco rufigularis","Parita_01_Nanzal_09",0,0.308206193456636,0,1
"542","Falco rufigularis","Parita_01_PenonHonda_02",0,0.308206193456636,0,1
"543","Falco rufigularis","Parita_01_Sarigua_15",0,0.308206193456636,0,1
"544","Falco rufigularis","Parita_01_Sarigua_16",0,0.308206193456636,0,1
"545","Florisuga mellivora","Parita_01_BayanoAvispa_03",0,0.174007234002989,0,1
"546","Florisuga mellivora","Parita_01_BayanoLasTablas_04",1,1.19181025803358,1,2
"547","Florisuga mellivora","Parita_01_ElAgallito_05",3,3.31199037269931,2,5
"548","Florisuga mellivora","Parita_01_ElReten_07",0,0.174007234002989,0,1
"549","Florisuga mellivora","Parita_01_EsteroCamaron_13",0,0.174007234002989,0,1
"550","Florisuga mellivora","Parita_01_HondaSalada_01",0,0.528541429875598,0,2
"551","Florisuga mellivora","Parita_01_LasPalmitas_14",1,1.38621736296829,1,2
"552","Florisuga mellivora","Parita_01_LosAzules_12",0,0.174007234002989,0,1
"553","Florisuga mellivora","Parita_01_LosPalacios_06",1,1.45772325237609,1,3
"554","Florisuga mellivora","Parita_01_LosPalacios_10",1,1.45772325237609,1,3
"555","Florisuga mellivora","Parita_01_LosPalacios_11",2,1.80287895697011,1,3
"556","Florisuga mellivora","Parita_01_Mamoni_08",0,0.174007234002989,0,1
"557","Florisuga mellivora","Parita_01_Nanzal_09",0,0.174007234002989,0,1
"558","Florisuga mellivora","Parita_01_PenonHonda_02",1,1.19181025803358,1,2
"559","Florisuga mellivora","Parita_01_Sarigua_15",1,1.19181025803358,1,2
"560","Florisuga mellivora","Parita_01_Sarigua_16",0,0.174007234002989,0,1
"561","Formicarius analis","Parita_01_BayanoAvispa_03",10,10.9218278229115,6,17
"562","Formicarius analis","Parita_01_BayanoLasTablas_04",11,11.932922719892,7,18
"563","Formicarius analis","Parita_01_ElAgallito_05",10,10.9218278229115,6,17
"564","Formicarius analis","Parita_01_ElReten_07",10,10.9218278229115,6,17
"565","Formicarius analis","Parita_01_EsteroCamaron_13",10,10.9218278229115,6,17
"566","Formicarius analis","Parita_01_HondaSalada_01",11,11.0551509133102,6,17
"567","Formicarius analis","Parita_01_LasPalmitas_14",10,10.9218278229115,6,17
"568","Formicarius analis","Parita_01_LosAzules_12",10,10.9218278229115,6,17
"569","Formicarius analis","Parita_01_LosPalacios_06",11,11.9550535927414,7,18
"570","Formicarius analis","Parita_01_LosPalacios_10",10,10.9439361544819,6,17
"571","Formicarius analis","Parita_01_LosPalacios_11",10,10.9439361544819,6,17
"572","Formicarius analis","Parita_01_Mamoni_08",10,10.9218278229115,6,17
"573","Formicarius analis","Parita_01_Nanzal_09",10,10.9218278229115,6,17
"574","Formicarius analis","Parita_01_PenonHonda_02",10,10.9218278229115,6,17
"575","Formicarius analis","Parita_01_Sarigua_15",11,11.932922719892,7,18
"576","Formicarius analis","Parita_01_Sarigua_16",10,10.9218278229115,6,17
"577","Glaucidium brasilianum","Parita_01_BayanoAvispa_03",0,0.00368059711945495,0,0
"578","Glaucidium brasilianum","Parita_01_BayanoLasTablas_04",0,0.00368059711945495,0,0
"579","Glaucidium brasilianum","Parita_01_ElAgallito_05",0,0.00368059711945495,0,0
"580","Glaucidium brasilianum","Parita_01_ElReten_07",0,0.00368059711945495,0,0
"581","Glaucidium brasilianum","Parita_01_EsteroCamaron_13",0,0.00368059711945495,0,0
"582","Glaucidium brasilianum","Parita_01_HondaSalada_01",1,1.30048873416345,1,2
"583","Glaucidium brasilianum","Parita_01_LasPalmitas_14",0,0.00368059711945495,0,0
"584","Glaucidium brasilianum","Parita_01_LosAzules_12",0,0.00368059711945495,0,0
"585","Glaucidium brasilianum","Parita_01_LosPalacios_06",0,0.00554711843126684,0,0
"586","Glaucidium brasilianum","Parita_01_LosPalacios_10",1,1.00695431796793,1,1
"587","Glaucidium brasilianum","Parita_01_LosPalacios_11",0,0.00554711843126684,0,0
"588","Glaucidium brasilianum","Parita_01_Mamoni_08",0,0.00368059711945495,0,0
"589","Glaucidium brasilianum","Parita_01_Nanzal_09",0,0.00368059711945495,0,0
"590","Glaucidium brasilianum","Parita_01_PenonHonda_02",0,0.00368059711945495,0,0
"591","Glaucidium brasilianum","Parita_01_Sarigua_15",0,0.00368059711945495,0,0
"592","Glaucidium brasilianum","Parita_01_Sarigua_16",0,0.00368059711945495,0,0
"593","Herpetotheres cachinnans","Parita_01_BayanoAvispa_03",0,0.000538796913515065,0,0
"594","Herpetotheres cachinnans","Parita_01_BayanoLasTablas_04",0,0.000538796913515065,0,0
"595","Herpetotheres cachinnans","Parita_01_ElAgallito_05",0,0.000538796913515065,0,0
"596","Herpetotheres cachinnans","Parita_01_ElReten_07",0,0.000538796913515065,0,0
"597","Herpetotheres cachinnans","Parita_01_EsteroCamaron_13",0,0.000538796913515065,0,0
"598","Herpetotheres cachinnans","Parita_01_HondaSalada_01",0,0.0384791255206844,0,0
"599","Herpetotheres cachinnans","Parita_01_LasPalmitas_14",0,0.000538796913515065,0,0
"600","Herpetotheres cachinnans","Parita_01_LosAzules_12",1,1.00081815835966,1,1
"601","Herpetotheres cachinnans","Parita_01_LosPalacios_06",1,1.33463828008863,1,2
"602","Herpetotheres cachinnans","Parita_01_LosPalacios_10",2,1.69246001979527,1,3
"603","Herpetotheres cachinnans","Parita_01_LosPalacios_11",1,1.13057489708187,1,2
"604","Herpetotheres cachinnans","Parita_01_Mamoni_08",0,0.000538796913515065,0,0
"605","Herpetotheres cachinnans","Parita_01_Nanzal_09",0,0.000538796913515065,0,0
"606","Herpetotheres cachinnans","Parita_01_PenonHonda_02",0,0.000538796913515065,0,0
"607","Herpetotheres cachinnans","Parita_01_Sarigua_15",0,0.000538796913515065,0,0
"608","Herpetotheres cachinnans","Parita_01_Sarigua_16",0,0.000538796913515065,0,0
"609","Klais guimeti","Parita_01_BayanoAvispa_03",0,0.205003253121846,0,1
"610","Klais guimeti","Parita_01_BayanoLasTablas_04",1,1.22441247316375,1,2
"611","Klais guimeti","Parita_01_ElAgallito_05",3,3.00816208294201,2,5
"612","Klais guimeti","Parita_01_ElReten_07",2,2.18053828603043,1,4
"613","Klais guimeti","Parita_01_EsteroCamaron_13",0,0.205003253121846,0,1
"614","Klais guimeti","Parita_01_HondaSalada_01",0,0.576738778946895,0,2
"615","Klais guimeti","Parita_01_LasPalmitas_14",2,1.77686041005187,1,3
"616","Klais guimeti","Parita_01_LosAzules_12",1,1.22441247316375,1,2
"617","Klais guimeti","Parita_01_LosPalacios_06",1,1.26666244636235,1,2
"618","Klais guimeti","Parita_01_LosPalacios_10",1,1.26666244636235,1,2
"619","Klais guimeti","Parita_01_LosPalacios_11",1,1.51829414548932,1,3
"620","Klais guimeti","Parita_01_Mamoni_08",0,0.205003253121846,0,1
"621","Klais guimeti","Parita_01_Nanzal_09",0,0.205003253121846,0,1
"622","Klais guimeti","Parita_01_PenonHonda_02",0,0.205003253121846,0,1
"623","Klais guimeti","Parita_01_Sarigua_15",0,0.205003253121846,0,1
"624","Klais guimeti","Parita_01_Sarigua_16",0,0.205003253121846,0,1
"625","Leiothlypis peregrina","Parita_01_BayanoAvispa_03",0,0.0666320943959255,0,1
"626","Leiothlypis peregrina","Parita_01_BayanoLasTablas_04",0,0.0666320943959255,0,1
"627","Leiothlypis peregrina","Parita_01_ElAgallito_05",1,1.07661031990443,1,2
"628","Leiothlypis peregrina","Parita_01_ElReten_07",0,0.0666320943959255,0,1
"629","Leiothlypis peregrina","Parita_01_EsteroCamaron_13",0,0.0666320943959255,0,1
"630","Leiothlypis peregrina","Parita_01_HondaSalada_01",2,2.21548792505681,1,4
"631","Leiothlypis peregrina","Parita_01_LasPalmitas_14",1,1.07661031990443,1,2
"632","Leiothlypis peregrina","Parita_01_LosAzules_12",1,1.34887309175708,1,2
"633","Leiothlypis peregrina","Parita_01_LosPalacios_06",1,1.09949223691868,1,2
"634","Leiothlypis peregrina","Parita_01_LosPalacios_10",1,1.21723471651453,1,2
"635","Leiothlypis peregrina","Parita_01_LosPalacios_11",2,2.55571301098029,1,4
"636","Leiothlypis peregrina","Parita_01_Mamoni_08",0,0.0666320943959255,0,1
"637","Leiothlypis peregrina","Parita_01_Nanzal_09",0,0.0666320943959255,0,1
"638","Leiothlypis peregrina","Parita_01_PenonHonda_02",0,0.0666320943959255,0,1
"639","Leiothlypis peregrina","Parita_01_Sarigua_15",0,0.0666320943959255,0,1
"640","Leiothlypis peregrina","Parita_01_Sarigua_16",0,0.0666320943959255,0,1
"641","Leptotila verreauxi","Parita_01_BayanoAvispa_03",1,1.0592330020252,1,2
"642","Leptotila verreauxi","Parita_01_BayanoLasTablas_04",2,1.95035447544612,1,3
"643","Leptotila verreauxi","Parita_01_ElAgallito_05",1,1.0592330020252,1,2
"644","Leptotila verreauxi","Parita_01_ElReten_07",1,1.02429340985988,1,1
"645","Leptotila verreauxi","Parita_01_EsteroCamaron_13",0,0.0196463915260085,0,0
"646","Leptotila verreauxi","Parita_01_HondaSalada_01",2,2.02425279540353,1,4
"647","Leptotila verreauxi","Parita_01_LasPalmitas_14",0,0.0196463915260085,0,0
"648","Leptotila verreauxi","Parita_01_LosAzules_12",0,0.0196463915260085,0,0
"649","Leptotila verreauxi","Parita_01_LosPalacios_06",0,0.0289260761233189,0,0
"650","Leptotila verreauxi","Parita_01_LosPalacios_10",0,0.0289260761233189,0,0
"651","Leptotila verreauxi","Parita_01_LosPalacios_11",0,0.0289260761233189,0,0
"652","Leptotila verreauxi","Parita_01_Mamoni_08",0,0.0196463915260085,0,0
"653","Leptotila verreauxi","Parita_01_Nanzal_09",1,1.30781898797156,1,2
"654","Leptotila verreauxi","Parita_01_PenonHonda_02",1,1.59045224214849,1,3
"655","Leptotila verreauxi","Parita_01_Sarigua_15",0,0.0196463915260085,0,0
"656","Leptotila verreauxi","Parita_01_Sarigua_16",0,0.0196463915260085,0,0
"657","Lophotriccus pileatus","Parita_01_BayanoAvispa_03",0,0.0311765324096898,0,0
"658","Lophotriccus pileatus","Parita_01_BayanoLasTablas_04",0,0.0311765324096898,0,0
"659","Lophotriccus pileatus","Parita_01_ElAgallito_05",1,1.03522213304062,1,1
